thisN,thisTrialN,thisRepN,conditions_practice,ISI_practice,keyPractice.keys,keyPractice.rt,keyPractice.duration,condition,interstim_interval,key_resp.keys,key_resp.rt,key_resp.duration,elementMotionDemo.thisRepN,elementMotionDemo.thisTrialN,elementMotionDemo.thisN,elementMotionDemo.thisIndex,groupMotionDemo.thisRepN,groupMotionDemo.thisTrialN,groupMotionDemo.thisN,groupMotionDemo.thisIndex,practiceLoop.thisRepN,practiceLoop.thisTrialN,practiceLoop.thisN,practiceLoop.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,thisRow.t,notes,group,colorTest.started,keyColorTest.started,redCircle.started,blueCircle.started,greenCircle.started,purpleCircle.started,orangeCircle.started,brownCircle.started,pinkCircle.started,tealCircle.started,colorTest.stopped,keyColorTest.keys,keyColorTest.rt,keyColorTest.duration,InstructionScreen.started,textInstructions.started,keyInstructionContinue.started,InstructionScreen.stopped,keyInstructionContinue.keys,keyInstructionContinue.rt,keyInstructionContinue.duration,elementMotionExplained.started,textElementMotion.started,keyElementMotionExplained.started,elementMotionExplained.stopped,keyElementMotionExplained.keys,keyElementMotionExplained.rt,keyElementMotionExplained.duration,blank800.started,FixationCrossBlank800.started,FixationCrossBlank800.stopped,blank800.stopped,direction,exampleFrame1.started,ternusExampleLeft.started,ternusExampleMiddle.started,ternusExampleRight.started,FixationCrossExample.started,ternusExampleLeft.stopped,ternusExampleMiddle.stopped,ternusExampleRight.stopped,FixationCrossExample.stopped,exampleFrame1.stopped,exampleFrame2.started,ternusExampleLeft_2.started,ternusExampleMiddle_2.started,ternusExampleRight_2.started,FixationCrossExample_2.started,ternusExampleLeft_2.stopped,ternusExampleMiddle_2.stopped,ternusExampleRight_2.stopped,FixationCrossExample_2.stopped,exampleFrame2.stopped,groupMotionExplained.started,textGroupMotion.started,keyGroupMotionExplained.started,groupMotionExplained.stopped,keyGroupMotionExplained.keys,keyGroupMotionExplained.rt,keyGroupMotionExplained.duration,blank160.started,FixationCrossBlank160.started,FixationCrossBlank160.stopped,blank160.stopped,PracticeExplained.started,textPracticeExplained.started,keyPracticeStart.started,PracticeExplained.stopped,keyPracticeStart.keys,keyPracticeStart.rt,keyPracticeStart.duration,causalColor,practiceFrame1.started,ternusObjLeftPrac.started,ternusObjMiddlePrac.started,ternusObjRightPrac.started,FixationCrossPrac.started,portalLeftPrac.started,portalRightPrac.started,BarrierPrac.started,ternusObjLeftPrac.stopped,ternusObjMiddlePrac.stopped,ternusObjRightPrac.stopped,FixationCrossPrac.stopped,portalLeftPrac.stopped,portalRightPrac.stopped,BarrierPrac.stopped,practiceFrame1.stopped,blankISI_Practice.started,FixationCrossBlankPractice.started,FixationCrossBlankPractice.stopped,blankISI_Practice.stopped,practiceFrame2.started,ternusObjLeftPrac_2.started,ternusObjMiddlePrac_2.started,ternusObjRightPrac_2.started,FixationCrossPrac_2.started,portalLeftPrac_2.started,portalRightPrac_2.started,BarrierPrac_2.started,keyPractice.started,ternusObjLeftPrac_2.stopped,ternusObjMiddlePrac_2.stopped,ternusObjRightPrac_2.stopped,portalLeftPrac_2.stopped,portalRightPrac_2.stopped,BarrierPrac_2.stopped,practiceFrame2.stopped,practiceLoop.keyPractice.keys,practiceLoop.keyPractice.rt,practiceLoop.keyPractice.duration,blank500.started,blankText500.started,blankText500.stopped,blank500.stopped,StartScreen.started,textStartMessage.started,keyStart.started,StartScreen.stopped,keyStart.keys,keyStart.rt,keyStart.duration,blockNumber,participantID,ternusFrame1.started,ternusObjLeft.started,ternusObjMiddle.started,ternusObjRight.started,FixationCross.started,portalLeft.started,portalRight.started,Barrier.started,ternusObjLeft.stopped,ternusObjMiddle.stopped,ternusObjRight.stopped,FixationCross.stopped,portalLeft.stopped,portalRight.stopped,Barrier.stopped,ternusFrame1.stopped,blankISI.started,FixationCrossBlank.started,FixationCrossBlank.stopped,blankISI.stopped,ternusFrame2.started,ternusObjLeft_2.started,ternusObjMiddle_2.started,ternusObjRight_2.started,FixationCross_2.started,portalLeft_2.started,portalRight_2.started,Barrier_2.started,key_resp.started,ternusObjLeft_2.stopped,ternusObjMiddle_2.stopped,ternusObjRight_2.stopped,portalLeft_2.stopped,portalRight_2.stopped,Barrier_2.stopped,ternusFrame2.stopped,trialLoop.key_resp.keys,trialLoop.key_resp.rt,trialLoop.key_resp.duration,blockBreak.started,keyBlockContinue.started,textBlockInstructions.started,blockBreak.stopped,blockLoop.keyBlockContinue.keys,blockLoop.keyBlockContinue.rt,blockLoop.keyBlockContinue.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
15,15,0,,,,,,Barrier,0.02,f,0.24933809996582568,None,,,,,,,,,,,,,8,0,8,0,0,15,15,8,429.8781353000086,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.0402752000373,431.0509800000582,431.85557660018094,431.84040040010586,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#1E88E5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.54063830012456,430.5512524000369,431.0509800000582,431.0402159001678,,,,,,,,8,7,429.86710360017605,429.8781353000086,429.8781353000086,429.8781353000086,429.8781353000086,429.8781353000086,429.8781353000086,429.8781353000086,430.07328260014765,430.07328260014765,430.07328260014765,430.07328260014765,430.07328260014765,430.07328260014765,430.07328260014765,430.0628349001054,430.06289160018787,430.07328260014765,430.1007594000548,430.0841055000201,430.08794200001284,430.1007594000548,430.1007594000548,430.1007594000548,430.1007594000548,430.1007594000548,430.1007594000548,430.1007594000548,430.2845762001816,430.2953036001418,430.2953036001418,430.2953036001418,430.2953036001418,430.2953036001418,430.2953036001418,430.54051240021363,f,0.24933809996582568,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
16,16,0,,,,,,Portal,0.01,j,0.238145399838686,None,,,,,,,,,,,,,8,0,8,0,0,16,16,1,431.85557660018094,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.99607140012085,433.0061318001244,433.81061400007457,433.7957235001959,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2EBD59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.4961411000695,432.50657160021365,433.0061318001244,432.99602410010993,,,,,,,,8,7,431.84407120011747,431.85557660018094,431.85557660018094,431.85557660018094,431.85557660018094,431.85557660018094,431.85557660018094,431.85557660018094,432.0513067001011,432.0513067001011,432.0513067001011,432.0513067001011,432.0513067001011,432.0513067001011,432.0513067001011,432.04056069999933,432.0406413001474,432.0513067001011,432.0684699001722,432.05186180002056,432.0559121000115,432.0684699001722,432.0684699001722,432.0684699001722,432.0684699001722,432.0684699001722,432.0684699001722,432.0684699001722,432.25091890012845,432.26219660020433,432.26219660020433,432.26219660020433,432.26219660020433,432.26219660020433,432.26219660020433,432.4960281001404,j,0.238145399838686,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
17,17,0,,,,,,Barrier,0.04,f,0.27621319983154535,None,,,,,,,,,,,,,8,0,8,0,0,17,17,9,433.81061400007457,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.0176599000115,435.0285738001112,435.84225970017724,435.817701500142,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#1E88E5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.5179711000528,434.5285906000063,435.0285738001112,435.0176062001847,,,,,,,,8,7,433.7993420001585,433.81061400007457,433.81061400007457,433.81061400007457,433.81061400007457,433.81061400007457,433.81061400007457,433.81061400007457,434.00638010003604,434.00638010003604,434.00638010003604,434.00638010003604,434.00638010003604,434.00638010003604,434.00638010003604,433.9957779000979,433.99583240016364,434.00638010003604,434.0557419001125,434.03997860010713,434.0438666001428,434.0557419001125,434.0557419001125,434.0557419001125,434.0557419001125,434.0557419001125,434.0557419001125,434.0557419001125,434.2397016000468,434.2509664001409,434.2509664001409,434.2509664001409,434.2509664001409,434.2509664001409,434.2509664001409,434.51785250008106,f,0.27621319983154535,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
0,0,0,,,,,,Portal,0.16,f,0.29071299987845123,None,,,,,,,,,,,,,9,0,9,0,0,0,0,5,441.4116823000368,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.756826300174,442.7673368002288,443.5718574000057,443.5567204002291,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2EBD59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.25700990017503,442.2667179000564,442.7673368002288,442.7567645001691,,,,,,,,9,7,441.4008812000975,441.4116823000368,441.4116823000368,441.4116823000368,441.4116823000368,441.4116823000368,441.4116823000368,441.4116823000368,441.6111919002142,441.6111919002142,441.6111919002142,441.6111919002142,441.6111919002142,441.6111919002142,441.6111919002142,441.6018702001311,441.60192390019074,441.6111919002142,441.7736986000091,441.75663960003294,441.7607547000516,441.7736986000091,441.7736986000091,441.7736986000091,441.7736986000091,441.7736986000091,441.7736986000091,441.7736986000091,441.9555970001966,441.97872490016744,441.97872490016744,441.97872490016744,441.97872490016744,441.97872490016744,441.97872490016744,442.2569018001668,f,0.29071299987845123,None,435.8333529001102,435.84225970017724,435.84225970017724,440.5894174000714,space,4.744773200014606,None,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
1,1,0,,,,,,Portal,0.01,j,0.20528120012022555,None,,,,,,,,,,,,,9,0,9,0,0,1,1,1,443.5718574000057,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.6790166001301,444.6895220000297,445.4921834000852,445.4786942000501,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#1E88E5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.1794656000566,444.18885480007157,444.6895220000297,444.67895490000956,,,,,,,,9,7,443.56020400021225,443.5718574000057,443.5718574000057,443.5718574000057,443.5718574000057,443.5718574000057,443.5718574000057,443.5718574000057,443.7670495000202,443.7670495000202,443.7670495000202,443.7670495000202,443.7670495000202,443.7670495000202,443.7670495000202,443.75672480021603,443.75677850004286,443.7670495000202,443.78401020006277,443.7675906000659,443.7714301000815,443.78401020006277,443.78401020006277,443.78401020006277,443.78401020006277,443.78401020006277,443.78401020006277,443.78401020006277,443.9674660000019,443.97746430011466,443.97746430011466,443.97746430011466,443.97746430011466,443.97746430011466,443.97746430011466,444.1793504001107,j,0.20528120012022555,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
2,2,0,,,,,,Barrier,0.04,j,0.1559951000381261,None,,,,,,,,,,,,,9,0,9,0,0,2,2,9,445.4921834000852,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.58986460021697,446.60014740005136,447.4050746001303,447.3897251000162,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2EBD59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.0900709000416,446.1006515000481,446.60014740005136,446.5898057001177,,,,,,,,9,7,445.4824527001474,445.4921834000852,445.4921834000852,445.4921834000852,445.4921834000852,445.4921834000852,445.4921834000852,445.4921834000852,445.68984450004064,445.68984450004064,445.68984450004064,445.68984450004064,445.68984450004064,445.68984450004064,445.68984450004064,445.67926540016197,445.67931660008617,445.68984450004064,445.7379336000886,445.723152999999,445.7271151000168,445.7379336000886,445.7379336000886,445.7379336000886,445.7379336000886,445.7379336000886,445.7379336000886,445.7379336000886,445.9226916001644,445.9337987001054,445.9337987001054,445.9337987001054,445.9337987001054,445.9337987001054,445.9337987001054,446.0899607001338,j,0.1559951000381261,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
3,3,0,,,,,,Standard,0.02,f,0.1607603000011295,None,,,,,,,,,,,,,9,0,9,0,0,3,3,14,447.4050746001303,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.47886190004647,448.48925570002757,449.2932414000388,449.27844560006633,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#C200FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.97894170018844,447.98930130014196,448.48925570002757,448.47878280002624,,,,,,,,9,7,447.3930446000304,447.4050746001303,447.4050746001303,447.4050746001303,447.4050746001303,447.4050746001303,447.4050746001303,447.4050746001303,447.59953510016203,447.59953510016203,447.59953510016203,447.59953510016203,447.59953510016203,447.59953510016203,447.59953510016203,447.5889336001128,447.58900250005536,447.59953510016203,447.62764540011995,447.6119917000178,447.61570439999923,447.62764540011995,447.62764540011995,447.62764540011995,447.62764540011995,447.62764540011995,447.62764540011995,447.62764540011995,447.8116773001384,447.82288520014845,447.82288520014845,447.82288520014845,447.82288520014845,447.82288520014845,447.82288520014845,447.97881310014054,f,0.1607603000011295,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
4,4,0,,,,,,Standard,0,j,0.14452349999919534,None,,,,,,,,,,,,,9,0,9,0,0,4,4,12,449.2932414000388,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.3343216001522,450.3446832001209,,451.1344065000303,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#1E88E5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.83423860021867,449.844648900209,450.3446832001209,450.33426190004684,,,,,,,,9,7,449.2819253001362,449.2932414000388,449.2932414000388,449.2932414000388,449.2932414000388,449.2932414000388,449.2932414000388,449.2932414000388,449.49461560021155,449.49461560021155,449.49461560021155,449.49461560021155,449.49461560021155,449.49461560021155,449.49461560021155,449.4789428000804,449.4790173000656,449.49461560021155,449.49461560021155,449.47920790011995,449.4830675001722,449.49461560021155,449.49461560021155,449.49461560021155,449.49461560021155,449.49461560021155,449.49461560021155,449.49461560021155,449.6780560000334,449.6891883001663,449.6891883001663,449.6891883001663,449.6891883001663,449.6891883001663,449.6891883001663,449.83412270015106,j,0.14452349999919534,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
5,5,0,,,,,,Portal,0.02,f,0.1340220000129193,None,,,,,,,,,,,,,9,0,9,0,0,5,5,2,451.1496704001911,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.20058910013177,452.21126210014336,,453.0001659002155,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#E41A1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.69994210009463,451.7113075000234,,452.2005067002028,,,,,,,,9,7,451.1381628001109,451.1496704001911,451.1496704001911,451.1496704001911,451.1496704001911,451.1496704001911,451.1496704001911,451.1496704001911,451.3447842001915,451.3447842001915,451.3447842001915,451.3447842001915,451.3447842001915,451.3447842001915,451.3447842001915,451.33413620013744,451.3341909002047,451.3447842001915,451.37247160007246,451.35662670014426,451.36068090004846,451.37247160007246,451.37247160007246,451.37247160007246,451.37247160007246,451.37247160007246,451.37247160007246,451.37247160007246,451.5557330001611,451.5669163002167,451.5669163002167,451.5669163002167,451.5669163002167,451.5669163002167,451.5669163002167,451.69980370020494,f,0.1340220000129193,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
6,6,0,,,,,,Standard,0.04,j,0.11004980001598597,None,,,,,,,,,,,,,9,0,9,0,0,6,6,15,453.0152566002216,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.04492650018074,454.05536940018646,454.85987270018086,454.8450051001273,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#1E88E5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.5455069001764,453.5554740000516,454.05536940018646,454.04488010006025,,,,,,,,9,7,453.00359830004163,453.0152566002216,453.0152566002216,453.0152566002216,453.0152566002216,453.0152566002216,453.0152566002216,453.0152566002216,453.21119440020993,453.21119440020993,453.21119440020993,453.21119440020993,453.21119440020993,453.21119440020993,453.21119440020993,453.2008482001256,453.2008993001655,453.21119440020993,453.2497625001706,453.2341783000156,453.23778770002536,453.2497625001706,453.2497625001706,453.2497625001706,453.2497625001706,453.2497625001706,453.2497625001706,453.2497625001706,453.4333756000269,453.44454320007935,453.44454320007935,453.44454320007935,453.44454320007935,453.44454320007935,453.44454320007935,453.54533420014195,j,0.11004980001598597,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
7,7,0,,,,,,Barrier,0.02,f,0.2060704999603331,None,,,,,,,,,,,,,9,0,9,0,0,7,7,8,454.85987270018086,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.9780890000984,455.98862680001184,456.7932428000495,456.7782367002219,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#C200FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.4782851000782,455.48897920013405,455.98862680001184,455.97802860010415,,,,,,,,9,7,454.8483724000398,454.85987270018086,454.85987270018086,454.85987270018086,454.85987270018086,454.85987270018086,454.85987270018086,454.85987270018086,455.05578290019184,455.05578290019184,455.05578290019184,455.05578290019184,455.05578290019184,455.05578290019184,455.05578290019184,455.0452036000788,455.04570340015925,455.05578290019184,455.0836348000448,455.06723930011503,455.0713612001855,455.0836348000448,455.0836348000448,455.0836348000448,455.0836348000448,455.0836348000448,455.0836348000448,455.0836348000448,455.2666494001169,455.2778485000599,455.2778485000599,455.2778485000599,455.2778485000599,455.2778485000599,455.2778485000599,455.47817420004867,f,0.2060704999603331,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
8,8,0,,,,,,Barrier,0.08,f,0.1610594999510795,None,,,,,,,,,,,,,9,0,9,0,0,8,8,10,456.7932428000495,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.92168990010396,457.9324246000033,458.7355877000373,458.72154360008426,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#1E88E5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.4221046001185,457.4323420000728,457.9324246000033,457.9216367001645,,,,,,,,9,7,456.7817932001781,456.7932428000495,456.7932428000495,456.7932428000495,456.7932428000495,456.7932428000495,456.7932428000495,456.7932428000495,456.98818700015545,456.98818700015545,456.98818700015545,456.98818700015545,456.98818700015545,456.98818700015545,456.98818700015545,456.97855200013146,456.97860640008,456.98818700015545,457.07291030022316,457.0549196000211,457.061048100004,457.07291030022316,457.07291030022316,457.07291030022316,457.07291030022316,457.07291030022316,457.07291030022316,457.07291030022316,457.25471630017273,457.27690430008806,457.27690430008806,457.27690430008806,457.27690430008806,457.27690430008806,457.27690430008806,457.4219648002181,f,0.1610594999510795,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
9,9,0,,,,,,Barrier,0,f,0.1419446999207139,None,,,,,,,,,,,,,9,0,9,0,0,9,9,6,458.7355877000373,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.766833800124,459.77734360005707,,460.5667864000425,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2EBD59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.26623630011454,459.2779081000481,,459.7667402001098,,,,,,,,9,7,458.7249251001049,458.7355877000373,458.7355877000373,458.7355877000373,458.7355877000373,458.7355877000373,458.7355877000373,458.7355877000373,458.940188200213,458.940188200213,458.940188200213,458.940188200213,458.940188200213,458.940188200213,458.940188200213,458.9221671000123,458.9222614001483,458.940188200213,458.940188200213,458.92248970014043,458.9277763001155,458.940188200213,458.940188200213,458.940188200213,458.940188200213,458.940188200213,458.940188200213,458.940188200213,459.12265400006436,459.1336032000836,459.1336032000836,459.1336032000836,459.1336032000836,459.1336032000836,459.1336032000836,459.26612070016563,f,0.1419446999207139,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
10,10,0,,,,,,Portal,0.04,j,0.18182000005617738,None,,,,,,,,,,,,,9,0,9,0,0,10,10,3,460.5818833000958,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.70021710009314,461.71075680013746,462.51393540017307,462.49978590011597,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#1E88E5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.200505200075,461.2106167001184,461.71075680013746,461.700172400102,,,,,,,,9,7,460.57044230005704,460.5818833000958,460.5818833000958,460.5818833000958,460.5818833000958,460.5818833000958,460.5818833000958,460.5818833000958,460.7775076001417,460.7775076001417,460.7775076001417,460.7775076001417,460.7775076001417,460.7775076001417,460.7775076001417,460.76721499999985,460.7672695000656,460.7775076001417,460.82725460012443,460.8114291001111,460.8153259002138,460.82725460012443,460.82725460012443,460.82725460012443,460.82725460012443,460.82725460012443,460.82725460012443,460.82725460012443,461.0110277000349,461.0219168001786,461.0219168001786,461.0219168001786,461.0219168001786,461.0219168001786,461.0219168001786,461.20038530020975,j,0.18182000005617738,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
11,11,0,,,,,,Barrier,0.01,f,0.14382160012610257,None,,,,,,,,,,,,,9,0,9,0,0,11,11,7,462.51393540017307,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.55566150019877,463.5663152001798,464.3704622001387,464.35557480016723,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#E41A1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.0560270000715,463.06627760012634,463.5663152001798,463.5556119000539,,,,,,,,9,7,462.50311480020173,462.51393540017307,462.51393540017307,462.51393540017307,462.51393540017307,462.51393540017307,462.51393540017307,462.51393540017307,462.7105574000161,462.7105574000161,462.7105574000161,462.7105574000161,462.7105574000161,462.7105574000161,462.7105574000161,462.6991950001102,462.699274700135,462.7105574000161,462.7286318000406,462.7111634002067,462.71526070008986,462.7286318000406,462.7286318000406,462.7286318000406,462.7286318000406,462.7286318000406,462.7286318000406,462.7286318000406,462.91122960019857,462.9219430000521,462.9219430000521,462.9219430000521,462.9219430000521,462.9219430000521,462.9219430000521,463.05590110016055,f,0.14382160012610257,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
12,12,0,,,,,,Standard,0.08,f,0.12803709995932877,None,,,,,,,,,,,,,9,0,9,0,0,12,12,16,464.3704622001387,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.46648660022765,465.47723690001294,466.2812015002128,466.2664209001232,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2EBD59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.96629410004243,464.97652320005,,465.46639910014346,,,,,,,,9,7,464.359165500151,464.3704622001387,464.3704622001387,464.3704622001387,464.3704622001387,464.3704622001387,464.3704622001387,464.3704622001387,464.56618160009384,464.56618160009384,464.56618160009384,464.56618160009384,464.56618160009384,464.56618160009384,464.56618160009384,464.555815000087,464.55588900018483,464.56618160009384,464.648779500043,464.6333429000806,464.63727050018497,464.648779500043,464.648779500043,464.648779500043,464.648779500043,464.648779500043,464.648779500043,464.648779500043,464.83303400012664,464.84394170017913,464.84394170017913,464.84394170017913,464.84394170017913,464.84394170017913,464.84394170017913,464.9661525001284,f,0.12803709995932877,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
13,13,0,,,,,,Barrier,0.16,j,0.07123669981956482,None,,,,,,,,,,,,,9,0,9,0,0,13,13,11,466.2812015002128,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.4000976001844,467.41045580012724,468.2146889001597,468.1998563001398,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#E41A1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.90020270016976,466.9107268000953,467.41045580012724,467.4000530000776,,,,,,,,9,7,466.2698105000891,466.2812015002128,466.2812015002128,466.2812015002128,466.2812015002128,466.2812015002128,466.2812015002128,466.2812015002128,466.4771786001511,466.4771786001511,466.4771786001511,466.4771786001511,466.4771786001511,466.4771786001511,466.4771786001511,466.46676780004054,466.4668208002113,466.4771786001511,466.63835870008916,466.6221885001287,466.62624260014854,466.63835870008916,466.63835870008916,466.63835870008916,466.63835870008916,466.63835870008916,466.63835870008916,466.63835870008916,466.8216069000773,466.8327210000716,466.8327210000716,466.8327210000716,466.8327210000716,466.8327210000716,466.8327210000716,466.90007570013404,j,0.07123669981956482,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
14,14,0,,,,,,Portal,0.08,j,0.17166850017383695,None,,,,,,,,,,,,,9,0,9,0,0,14,14,4,468.2146889001597,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.35589870018885,469.36525290017016,470.1680402001366,470.1541450000368,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#C200FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.8556533001829,468.86599860014394,469.36525290017016,469.35583580005914,,,,,,,,9,7,468.2031974000856,468.2146889001597,468.2146889001597,468.2146889001597,468.2146889001597,468.2146889001597,468.2146889001597,468.2146889001597,468.41035310016014,468.41035310016014,468.41035310016014,468.41035310016014,468.41035310016014,468.41035310016014,468.41035310016014,468.40010470012203,468.4001837000251,468.41035310016014,468.49452500022016,468.47772980015725,468.4822279000655,468.49452500022016,468.49452500022016,468.49452500022016,468.49452500022016,468.49452500022016,468.49452500022016,468.49452500022016,468.6764390000608,468.69915600004606,468.69915600004606,468.69915600004606,468.69915600004606,468.69915600004606,468.69915600004606,468.8555324000772,j,0.17166850017383695,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
